Source	Target	Weight
605814	603471	4.94428
605814	606664	5.20824
605814	606785	4.96003
605814	607689	4.05846
605814	608158	4.67354
605818	603010	8.9829
605818	603629	9.81404
605818	603964	10
605818	605192	9.19703
605818	606012	8.28084
605818	606451	8.78344
605818	607101	9.34129
605818	607239	8.99147
605818	607453	7.68856
605818	607683	9.93218
605818	608394	9.94088
605818	608653	9.81404
605820	147421	4.99363
605820	600737	6.91228
605820	601846	5.56491
605820	602096	5.27022
605820	604454	5.33758
605820	605637	5.29996
605820	606768	5.93437
605822	192900	5.45991
605822	221900	5.80209
605822	246000	4.9158
605822	304030	5.02399
605822	312530	5.45801
605833	117900	5.77809
605833	118000	5.5461
605833	118005	4.62695
605833	118100	6.55693
605833	167220	4.39934
605833	176400	4.0157
605833	184200	4.46473
605833	214290	5.42576
605833	309645	7.39712
605833	601884	5.29168
605833	603740	5.61908
605833	603932	4.15078
605833	605838	4.89408
605833	608022	5.2518
605833	608681	5.46985
605838	102370	4.33158
605838	130710	3.9397
605838	151210	4.41359
605838	309645	5.04195
605838	601376	5.13532
605838	605833	4.89408
605839	135150	4.09125
605839	150699	5.43574
605839	150700	3.7378
605839	150800	5.88221
605839	179760	6.6733
605839	179770	6.80225
605839	604442	5.97911
605839	605074	5.28807
605839	605075	6.015
605841	148840	4.91735
605841	161400	4.47688
605841	223300	6.63831
605841	275100	3.24949
605841	604121	5.17606
605844	103920	3.41498
605844	208600	6.89058
605844	227100	4.41752
605844	605804	9.98501
605844	605805	9.44425
605844	606257	6.89058
605844	607154	7.49555
605844	607277	6.88064
605850	108390	5.76936
605850	136150	5.58811
605850	191700	4.76632
605850	237000	6.17096
605850	240400	3.86139
605850	242890	5.57911
605850	248260	5.57911
605850	264070	5.25205
605850	275190	4.94688
605850	604091	4.38227
605856	128700	4.48607
605856	151000	4.80283
605856	206900	4.49118
605856	219300	4.24173
605856	300064	4.43868
605871	171100	5.27
605871	181200	4.55484
605871	191150	4.45857
605871	229050	4.28204
605871	243320	4.80828
605871	245480	4.52458
605871	606752	2.55357
605899	203700	4.14416
605899	220120	4.82533
605899	237300	4.78689
605899	249270	3.80832
605899	251000	4.73711
605899	251100	4.69869
605899	256000	4.72739
605899	268900	4.3059
605899	606054	5.0449
605911	204750	4.66673
605911	229500	4.32679
605911	237310	5.76605
605911	237400	4.77242
605911	239510	5.37518
605911	240600	5.81311
605911	300250	4.33096
605911	600649	5.40081
605911	602485	4.60535
605911	606762	5.89539
605913	169200	5.1648
605913	179000	5.41168
605913	272650	5.1648
605913	277480	4.27882
605913	600458	4.04291
605934	146390	5.38006
605934	157170	5.05633
605934	275600	6.14644
605934	300073	5.8209
605934	601370	4.912
605935	121070	4.11446
605935	133900	4.30614
605935	178110	4.24566
605935	300428	4.83114
605935	602483	4.15587
605945	119570	6.69344
605945	147800	5.6366
605945	165590	6.02777
605945	167500	6.20711
605945	181180	5.94503
605945	182150	5.68284
605945	201550	5.17527
605945	227330	6.02976
605945	249230	5.59157
605945	266280	6.68807
605945	268305	5.94547
605945	272430	4.60624
605945	311895	7.07161
605945	600736	6.44765
605945	601492	5.01047
605945	601560	7.10907
605945	602196	5.87341
605945	607597	6.14328
605946	107900	6.05154
605946	114000	4.12669
605946	122580	4.7494
605946	133600	5.06711
605946	200720	5.58077
605946	251455	4.91201
605946	309645	4.92584
605967	102510	7.88533
605967	173800	4.91839
605967	174200	8.0007
605967	174600	7.17629
605967	174700	7.95167
605967	175690	8.07213
605967	185900	7.44833
605967	186000	6.17354
605967	186300	8.41481
605967	190605	7.06947
605967	606708	7.55333
605967	608180	7.18564
605982	105580	4.39244
605982	109800	5.38967
605982	114550	4.12318
605982	150699	4.26939
605982	150800	4.99719
605982	179760	5.83042
605982	179770	5.87346
605982	191600	5.5732
605982	194090	8.68878
605982	206750	5.81176
605982	215510	4.6935
605982	235000	4.66096
605982	239500	5.35524
605982	256370	5.96277
605982	605724	5.65936
606002	208920	6.24609
606002	215470	5.81016
606002	257550	5.58286
606002	600885	4.17644
606002	604391	3.13386
606002	605259	6.42771
606002	605361	5.854
606002	607250	5.27383
606002	608768	5.93241
606003	194320	4.25895
606003	206400	3.83367
606003	273900	3.74898
606003	601775	3.77149
606003	608688	4.13303
606012	603629	8.18895
606012	603964	8.28084
606012	605818	8.28084
606012	607683	8.27393
606012	608394	8.27169
606035	151020	5.15243
606035	152420	6.08265
606035	157860	5.15243
606035	234350	4.07867
606035	603188	5.06793
606035	607514	4.82574
606044	120960	4.53037
606044	188580	4.15802
606044	200400	4.81374
606044	217000	5.48416
606044	234700	4.81851
606044	270150	4.27463
606044	607692	5.00223
606049	119900	2.85829
606049	187350	4.70563
606049	218700	4.46083
606049	600325	4.48134
606049	601561	4.4659
606049	608371	4.46735
606053	300352	5.04348
606053	605309	4.64928
606053	608443	4.86752
606053	608445	4.46468
606053	608716	4.82955
606054	176200	4.49177
606054	201450	5.80368
606054	222700	4.85996
606054	231670	4.76099
606054	243500	5.07356
606054	246450	5.29334
606054	248360	5.1849
606054	251000	5.76863
606054	251100	4.71438
606054	251110	4.13502
606054	251120	4.13502
606054	253270	5.55801
606054	275350	4.77821
606054	276700	4.56694
606054	600649	5.2867
606054	605899	5.0449
606054	608809	4.18865
606056	103050	5.0342
606056	121270	4.12778
606056	141300	4.41776
606056	180870	4.85498
606056	201100	4.57707
606056	245130	4.39461
606056	247100	3.88151
606056	269921	5.53464
606056	608093	5.11573
606056	608799	5.48545
606068	180104	7.02569
606068	180105	7.09512
606068	600059	8.04372
606068	601718	6.26835
606068	602772	9.49716
606068	604116	8.49711
606068	607921	6.26805
606069	209300	5.72983
606069	235555	4.3778
606069	601195	4.20929
606069	602390	5.24087
606069	604250	6.742
606070	158580	5.75037
606070	164310	4.88714
606070	600334	5.63595
606070	601846	6.59884
606070	606768	5.62293
606070	607569	6.72095
606071	158580	6.29649
606071	181400	5.15699
606071	193240	4.63749
606071	600794	5.32454
606071	607641	5.3448
606071	607706	5.06506
606072	145800	5.41168
606072	160800	5.66344
606072	168300	6.00768
606072	170400	5.43585
606072	218050	6.95395
606072	245340	5.27084
606072	253601	6.33093
606072	254110	6.33422
606072	255700	5.58687
606072	277100	4.26154
606072	601003	5.32521
606072	602668	5.07691
606072	607801	8.04996
606072	608831	3.53467
606072	608840	5.39585
606104	220110	5.22244
606104	246900	3.98842
606104	248600	5.35955
606104	266150	4.9442
606104	530000	4.88964
606104	608158	4.78743
606104	608782	4.896
606129	105650	4.33969
606129	130180	4.03282
606129	227050	7.00779
606129	604315	4.0356
606129	606164	5.34183
606155	148050	5.65555
606155	157980	6.17962
606155	177980	5.88159
606155	216340	5.25049
606155	225040	4.95938
606155	227330	6.12842
606155	247990	5.37857
606155	258850	5.67
606155	270450	4.82849
606155	300209	5.55234
606155	300232	6.42924
606155	605627	6.17681
606155	607500	5.51161
606155	608688	4.67902
606155	608799	4.89823
606156	123790	4.83951
606156	225000	4.49479
606156	225040	4.62065
606156	272980	4.50554
606156	602401	4.70406
606159	117210	5.41915
606159	261630	5.45496
606159	606438	5.25073
606159	606656	5.90153
606159	608395	5.24013
606163	212130	3.96677
606163	265150	3.74881
606163	274210	4.80883
606163	309930	4.01702
606163	604765	4.30023
606164	119580	5.46226
606164	172880	5.66398
606164	201170	5.30593
606164	216800	5.39917
606164	227050	3.93351
606164	248390	5.45163
606164	248450	5.38047
606164	604830	5.43665
606164	606129	5.34183
606169	215720	5.88594
606169	260470	3.87376
606169	275370	4.92846
606169	278810	6.11287
606169	605711	3.97429
606169	607453	5.05953
606170	210710	5.25136
606170	219250	3.62544
606170	243800	5.34266
606170	248340	5.01102
606170	248700	5.11533
606170	300004	4.9307
606174	117900	4.97566
606174	148100	4.66737
606174	187750	3.8513
606174	200720	4.38328
606174	608022	3.82045
606175	209100	4.55064
606175	220111	4.16986
606175	272300	3.93831
606175	606812	4.4834
606175	608091	4.06939
606176	118430	5.36534
606176	125851	5.48729
606176	129840	3.96423
606176	147630	6.2877
606176	215850	4.16842
606176	263610	3.70137
606176	300136	5.91385
606176	601942	5.91385
606176	604121	4.15408
606176	606392	5.75688
606176	606394	6.47273
606176	608036	9.04811
606177	116300	3.97843
606177	126600	4.11156
606177	126700	5.23276
606177	300216	4.75145
606177	304030	4.39935
606179	118865	3.83948
606179	165660	5.18473
606179	177050	4.2466
606179	191420	4.18589
606179	603656	4.22063
606179	607078	4.1684
606183	189961	3.47697
606183	603516	5.00683
606183	604326	5.02336
606183	605259	5.24764
606183	605361	4.9049
606183	608768	4.90445
606190	143870	3.27386
606190	155755	3.11061
606190	162260	3.26863
606190	275240	4.80066
606190	607174	3.37501
606215	125540	6.55868
606215	130100	5.41385
606215	134540	4.60808
606215	159595	5.94356
606215	209770	4.19975
606215	239711	5.20819
606215	600309	3.76305
606215	601127	4.74857
606215	602523	5.14485
606215	603736	3.63816
606215	604690	4.75529
606217	233270	5.66211
606217	236110	5.81458
606217	300263	4.93966
606217	601362	5.08762
606217	607258	4.98399
606220	121350	4.25502
606220	164900	5.32819
606220	179200	4.95855
606220	188201	5.27651
606220	190650	5.42674
606220	249600	4.86269
606220	276821	4.92338
606220	309585	5.33064
606220	605746	5.22401
606232	113477	6.02881
606232	119000	5.23461
606232	121070	5.1517
606232	152950	5.19559
606232	167400	4.51775
606232	249310	5.05252
606232	268850	5.30789
606240	138800	5.99554
606240	188470	5.75582
606240	190345	5.07798
606240	605642	4.8797
606240	607107	5.99111
606240	607464	6.81614
606242	113477	5.50109
606242	152950	5.40965
606242	300232	5.49702
606242	300471	5.09582
606242	312860	5.39742
606242	600430	5.38561
606242	603394	5.19745
606242	603572	5.46379
606242	606772	5.0648
606242	607115	4.0193
606242	608624	4.99238
606243	117800	3.28762
606243	182920	3.82798
606243	254960	3.1594
606243	255100	3.18458
606243	606768	3.37355
606257	103920	4.25888
606257	145300	4.72772
606257	208550	5.52789
606257	208600	10
606257	211450	6.69144
606257	215480	4.85887
606257	312780	6.0576
606257	601283	6.37402
606257	601612	4.2514
606257	605804	7.01068
606257	605805	6.35457
606257	605844	6.89058
606257	607277	9.99688
606257	608584	6.82439
606257	608776	6.41794
606282	276905	9.29142
606282	602561	5.87001
606282	606705	8.16453
606282	607017	8.37956
606282	607841	9.20667
606282	609006	8.21737
606324	311510	5.75519
606324	602404	5.74146
606324	605407	4.87767
606324	606798	4.92166
606324	607060	5.75251
606324	607671	6.36357
606324	607688	5.7334
606346	601869	7.80813
606346	603678	7.80813
606346	605428	7.80838
606346	608224	7.80646
606346	608565	7.80813
606349	130190	6.66978
606349	152430	5.70729
606349	213500	10
606349	269800	6.1027
606349	306995	4.20939
606349	600511	4.47029
606349	600952	4.92555
606349	603013	4.66141
606349	603175	9.99461
606349	603176	10
606349	603206	4.82265
606349	605089	3.11059
606349	606581	5.7623
606349	606788	4.39282
606349	607499	4.2654
606353	105400	4.27166
606353	105550	4.44072
606353	205100	4.51721
606353	606640	5.36579
606353	607225	5.22674
606364	117210	6.96898
606364	117350	5.46905
606364	193003	5.58002
606364	206700	5.2251
606364	212840	5.30356
606364	215470	6.55255
606364	258300	5.9126
606364	300438	5.06811
606364	601238	6.93589
606364	603516	7.90784
606364	604326	8.04037
606364	604432	7.67448
606364	605259	8.15364
606364	605361	8.02121
606364	605388	7.49792
606364	606552	5.63157
606364	606658	7.93334
606364	607346	6.57857
606364	607454	6.36086
606364	608687	7.56384
606364	608703	6.11218
606364	608768	8.55896
606367	263000	3.3236
606367	269840	4.41456
606367	300400	4.30655
606367	600903	4.04565
606367	602450	4.48013
606367	608971	4.1141
606369	145410	4.06737
606369	226750	4.08295
606369	300067	4.63776
606369	300232	4.15892
606369	300360	4.1485
606391	118430	4.15383
606391	125850	5.64415
606391	125852	5.59653
606391	125853	6.13924
606391	147630	5.77253
606391	167755	5.72328
606391	600496	6.51115
606391	601407	6.37259
606392	125851	5.73058
606392	268040	3.55686
606392	601407	7.11903
606392	603694	6.19434
606392	606176	5.75688
606392	606394	8.58495
606392	608036	6.36925
606394	125851	6.67163
606394	129840	3.26821
606394	142330	3.65477
606394	268040	4.13062
606394	601283	6.49108
606394	601407	8.28473
606394	601708	4.19334
606394	603694	7.1748
606394	606176	6.47273
606394	606392	8.58495
606394	608036	7.16341
606394	608189	4.22437
606407	150220	4.31681
606407	219500	4.82392
606407	222350	5.03108
606407	245400	6.09703
606407	249650	5.67518
606407	250900	5.42555
606407	277410	4.05879
606407	300495	5.26923
606407	300496	5.4779
606407	602473	4.95998
606407	604273	4.35784
606408	130010	5.06457
606408	130020	5.38227
606408	130060	4.1185
606408	223320	4.28376
606408	305200	4.85377
606437	160120	4.98848
606437	269720	4.77647
606437	601764	4.49188
606437	606703	5.24641
606437	606854	4.51671
606438	118700	5.32727
606438	125370	4.76162
606438	137580	4.16739
606438	168605	5.42364
606438	200150	5.12162
606438	203450	3.63717
606438	603218	5.42529
606438	604802	5.49137
606438	606159	5.25073
606438	607136	7.0117
606445	108340	5.05539
606445	159552	4.76846
606445	159556	5.02244
606445	186860	5.08666
606445	603553	5.29801
606451	166800	5.84304
606451	603629	8.55721
606451	603964	8.78344
606451	605727	5.97445
606451	605818	8.78344
606451	607683	8.67846
606451	608244	5.97474
606451	608394	8.68635
606451	608787	5.97445
606482	118210	7.47038
606482	155150	3.87023
606482	162100	5.18064
606482	252320	4.4262
606482	263570	4.19665
606482	270685	6.32982
606482	302800	6.59766
606482	302802	6.58692
606482	600361	7.58329
606482	600882	6.07341
606482	601596	7.27
606482	605285	6.18086
606482	605588	7.40978
606482	605589	7.54399
606482	606483	8.84845
606482	607678	6.85634
606482	607791	7.35524
606482	608340	7.00535
606483	170980	3.89858
606483	252320	4.60007
606483	300489	7.07785
606483	302802	6.86474
606483	310470	5.0718
606483	600361	6.53146
606483	601472	6.02304
606483	605589	6.69448
606483	606482	8.84845
606483	607706	6.1062
606519	132900	4.41383
606519	252350	3.53374
606519	273750	4.13184
606519	600459	3.5795
606519	604622	4.64948
606519	607086	4.40711
606519	608354	4.29148
606519	608542	4.4264
606527	161470	4.2713
606527	272000	5.38639
606527	277990	4.66687
606527	601356	5.99437
606527	601976	4.62421
606528	268010	5.76453
606528	601067	6.37318
606528	601386	6.64739
606528	602097	5.92963
606528	607821	6.89657
606529	156580	5.53987
606529	180750	5.60125
606529	186350	5.41096
606529	601110	4.60806
606529	601222	5.57535
606529	601379	5.5608
606529	608664	4.95112
606545	248300	6.25452
606545	602036	5.76938
606545	602400	5.67635
606545	602540	5.8608
606545	604777	5.87287
606545	604781	6.98836
606552	108500	5.78901
606552	193007	5.25226
606552	271250	5.62531
606552	601338	5.57441
606552	606364	5.63157
606552	606554	8.01755
606554	108500	6.48965
606554	156000	4.76971
606554	193005	4.87908
606554	601042	4.90016
606554	606552	8.01755
606574	185050	5.19282
606574	203280	7.79232
606574	203285	5.53469
606574	203340	6.86571
606574	220100	4.62157
606574	278400	7.23725
606574	310900	5.81057
606574	601220	7.19028
606574	601800	7.19636
606574	604228	6.18074
606579	193200	4.43323
606579	607965	6.39405
606579	607966	6.39405
606579	607967	6.39405
606579	608391	5.64348
606579	608392	5.87138
606581	103780	4.98687
606581	188890	2.45782
606581	213500	5.7623
606581	601696	5.15529
606581	603175	5.74047
606581	603176	5.7623
606581	606349	5.7623
606581	607834	8.11274
606593	603802	3.70886
606593	604317	4.15525
606593	604321	4.10438
606593	607214	5.4258
606593	608393	4.15525
606595	162380	5.31216
606595	214400	6.44047
606595	601098	7.13645
606595	601472	5.85429
606595	604906	3.08696
606595	607678	7.10004
606595	607684	6.91059
606595	607734	6.45857
606595	608634	4.98676
606606	118420	4.08248
606606	182200	5.10015
606606	207950	4.0865
606606	215400	4.38679
606606	262600	4.26822
606612	232500	4.43792
606612	253601	5.82925
606612	253700	5.54299
606612	255310	4.52587
606612	310300	5.73138
606612	314580	4.66293
606612	602771	6.30273
606612	604801	7.05242
606612	607155	7.66952
606612	608099	6.36137
606612	608346	5.6289
606612	608840	5.76025
606616	127700	6.24455
606616	238350	6.68427
606616	300509	9.99982
606616	600117	5.50222
606616	600202	9.99781
606616	604254	9.99698
606616	606896	9.99951
606616	608445	9.99596
606616	608995	9.9995
606617	212090	5.00191
606617	212093	4.60182
606617	249670	4.75124
606617	265430	4.34601
606617	276822	5.76969
606617	277200	4.87936
606617	601927	4.74181
606617	605067	5.09147
606617	607598	4.23604
606617	607941	5.47893
606632	122700	4.32945
606632	125530	5.77077
606632	134900	4.28083
606632	144190	5.77077
606632	178995	5.77077
606632	187340	5.7782
606632	188890	1.35097
606632	243450	5.24831
606632	278810	6.36169
606632	602068	3.56211
606632	605288	4.53065
606640	162380	4.63146
606640	253550	5.88329
606640	271150	5.06952
606640	606353	5.36579
606640	607641	4.83112
606641	143470	5.22273
606641	265400	4.00689
606641	300464	6.33785
606641	601816	6.47416
606641	605201	6.12881
606641	607276	6.3496
606641	607322	5.91383
606641	608316	4.78661
606642	106700	4.29583
606642	110720	5.36761
606642	111500	5.36761
606642	111800	5.36761
606642	605026	3.71242
606642	607411	4.57765
606642	608559	6.34726
606642	608852	6.34726
606656	114100	6.06717
